ds,ID,yhat1,trend,season_yearly
2017-10-21,172_117,91.13167572021484,151.48439025878906,-60.35272979736328
2017-10-28,172_117,119.28267669677734,151.3524932861328,-32.069820404052734
2017-11-04,172_117,154.31813049316406,151.22059631347656,3.0975372791290283
2017-11-11,172_117,195.0981903076172,151.08868408203125,44.00951385498047
2017-11-18,172_117,238.9271697998047,150.956787109375,87.97039031982422
2017-11-25,172_117,282.9405517578125,150.8249053955078,132.1156463623047
2017-10-07,172_127,258.4254455566406,311.9574584960937,-53.532005310058594
2017-10-14,172_127,273.4555053710937,302.6533203125,-29.197813034057617
2017-10-21,172_127,268.34326171875,293.3490295410156,-25.005769729614254
2017-10-28,172_127,250.77235412597656,284.0447082519531,-33.27235794067383
2017-11-04,172_127,233.314453125,274.74041748046875,-41.42594909667969
2017-11-11,172_127,225.97055053710935,265.436279296875,-39.46574020385742
2017-11-18,172_127,231.01593017578125,256.1319885253906,-25.11605453491211
2017-11-25,172_127,242.4957733154297,246.82766723632807,-4.331906795501709
2017-10-07,172_73,3.707597255706787,2.363739490509033,1.3438570499420166
2017-10-14,172_73,3.7744545936584473,2.2343525886535645,1.5401018857955933
2017-10-21,172_73,3.3654589653015137,2.1049633026123047,1.2604961395263672
2017-10-28,172_73,2.611666679382324,1.975574016571045,0.6360929608345032
2017-11-04,172_73,1.7485642433166504,1.8461847305297847,-0.0976205691695213
2017-11-11,172_73,0.9991021156311036,1.7167978286743164,-0.7176952958106995
2017-11-18,172_73,0.4785799980163574,1.5874085426330566,-1.1088284254074097
2017-11-25,172_73,0.1638307571411132,1.4580192565917969,-1.2941887378692627
2017-10-07,172_88,177.979736328125,135.60894775390625,42.37078475952149
2017-10-14,172_88,151.20196533203125,135.57667541503906,15.62529754638672
2017-10-21,172_88,123.04129028320312,135.54440307617188,-12.503101348876951
2017-10-28,172_88,100.72251892089844,135.51211547851562,-34.78959274291992
2017-11-04,172_88,89.27363586425781,135.47982788085938,-46.20619583129883
2017-11-11,172_88,90.02175903320312,135.44754028320312,-45.4257926940918
2017-11-18,172_88,100.5147705078125,135.41526794433594,-34.900489807128906
2017-11-25,172_88,115.79693603515624,135.3829803466797,-19.58604621887207
2017-10-07,175_117,274.46014404296875,808.6221923828125,-534.1620483398438
2017-10-14,175_117,374.9712829589844,808.0208129882812,-433.049560546875
2017-10-21,175_117,491.0986022949219,807.4195556640625,-316.32098388671875
2017-10-28,175_117,644.9326782226562,806.8182983398438,-161.8855743408203
2017-11-04,175_117,857.8712158203125,806.2169799804688,51.65424346923828
2017-11-11,175_117,1138.2537841796875,805.6156616210938,332.6381225585937
2017-11-18,175_117,1473.20654296875,805.0143432617188,668.192138671875
2017-11-25,175_117,1829.217529296875,804.4130859375,1024.804443359375
2017-10-07,175_127,988.71337890625,1450.907470703125,-462.1941223144531
2017-10-14,175_127,684.438720703125,1391.5596923828125,-707.1209716796875
2017-10-21,175_127,406.386474609375,1332.21337890625,-925.8269653320312
2017-10-28,175_127,272.9130859375,1272.8656005859375,-999.9525146484376
2017-11-04,175_127,322.60009765625,1213.5194091796875,-890.9193115234375
2017-11-11,175_127,502.3674621582031,1154.173095703125,-651.8057250976562
2017-11-18,175_127,703.5067138671875,1094.8253173828125,-391.3186340332031
2017-11-25,175_127,822.0198974609375,1035.4791259765625,-213.4592437744141
2017-10-07,175_73,172.86851501464844,166.58877563476562,6.279740333557129
2017-10-14,175_73,161.14422607421875,162.38279724121094,-1.2385761737823486
2017-10-21,175_73,146.57386779785156,158.17669677734375,-11.602845191955566
2017-10-28,175_73,134.6925048828125,153.97071838378906,-19.278223037719727
2017-11-04,175_73,127.2074203491211,149.76463317871094,-22.557205200195312
2017-11-11,175_73,122.1172866821289,145.55865478515625,-23.44136428833008
2017-11-18,175_73,115.92705535888672,141.35255432128906,-25.42549705505371
2017-11-25,175_73,106.42853546142578,137.14646911621094,-30.71792984008789
2017-10-07,175_88,906.1458129882812,795.2244873046875,110.92132568359376
2017-10-14,175_88,736.9595947265625,793.9842529296875,-57.02462005615234
2017-10-21,175_88,603.5316772460938,792.7439575195312,-189.21226501464844
2017-10-28,175_88,539.2861938476562,791.503662109375,-252.21749877929688
2017-11-04,175_88,544.0514526367188,790.2633666992188,-246.2119140625
2017-11-11,175_88,589.4066162109375,789.0230712890625,-199.61648559570312
2017-11-18,175_88,636.5108642578125,787.7828369140625,-151.27197265625
2017-11-25,175_88,656.5320434570312,786.5425415039062,-130.010498046875
2017-10-07,177_117,50.58153533935547,164.97279357910156,-114.39126586914062
2017-10-14,177_117,75.87613677978516,165.05062866210938,-89.17449951171875
2017-10-21,177_117,114.90660095214844,165.12844848632812,-50.22186279296875
2017-10-28,177_117,165.73486328125,165.206298828125,0.5285546779632568
2017-11-04,177_117,221.3726806640625,165.2841339111328,56.08856201171875
2017-11-11,177_117,272.2002868652344,165.36195373535156,106.8383331298828
2017-11-18,177_117,310.2247314453125,165.43978881835938,144.78492736816406
2017-11-25,177_117,333.2375183105469,165.51760864257812,167.7198944091797
2017-10-07,177_127,249.79263305664065,506.145263671875,-256.3526306152344
2017-10-14,177_127,195.5056915283203,490.7593383789063,-295.253662109375
2017-10-21,177_127,141.51568603515625,475.373779296875,-333.8581237792969
2017-10-28,177_127,99.71978759765624,459.9882507324219,-360.2684631347656
2017-11-04,177_127,76.65901184082031,444.6023254394531,-367.9433288574219
2017-11-11,177_127,69.80084228515625,429.216796875,-359.4159545898437
2017-11-18,177_127,69.81759643554688,413.8312377929688,-344.0136413574219
2017-11-25,177_127,66.91484069824219,398.4453125,-331.5304870605469
2017-10-07,177_73,88.03013610839844,83.74737548828125,4.282752990722656
2017-10-14,177_73,81.16300964355469,80.38739013671875,0.7756149768829346
2017-10-21,177_73,73.10662078857422,77.02749633789062,-3.9208691120147705
2017-10-28,177_73,62.82791519165039,73.66751098632812,-10.839595794677734
2017-11-04,177_73,50.51906204223633,70.30752563476562,-19.78846740722656
2017-11-11,177_73,37.655517578125,66.94754791259766,-29.292028427124023
2017-11-18,177_73,26.470691680908203,63.58756637573242,-37.11687469482422
2017-11-25,177_73,19.03501319885254,60.2276611328125,-41.192649841308594
2017-10-07,177_88,182.1489715576172,177.4917449951172,4.657235622406006
2017-10-14,177_88,166.2733154296875,177.83157348632812,-11.558249473571776
2017-10-21,177_88,153.88914489746094,178.17140197753906,-24.282257080078125
2017-10-28,177_88,145.42523193359375,178.51124572753906,-33.08601379394531
2017-11-04,177_88,141.08460998535156,178.85107421875,-37.76646423339844
2017-11-11,177_88,141.093505859375,179.19090270996094,-38.09740447998047
2017-11-18,177_88,145.54249572753906,179.53074645996094,-33.98826217651367
2017-11-25,177_88,153.9453887939453,179.87059020996094,-25.925203323364254
2017-10-07,178_117,99.022705078125,257.3790588378906,-158.3563690185547
2017-10-14,178_117,134.11886596679688,257.5143737792969,-123.39553833007812
2017-10-21,178_117,191.95201110839844,257.64971923828125,-65.69771575927734
2017-10-28,178_117,274.8705749511719,257.7850341796875,17.085546493530273
2017-11-04,178_117,374.2358093261719,257.9203796386719,116.3154525756836
2017-11-11,178_117,472.9286804199219,258.0556640625,214.87301635742188
2017-11-18,178_117,552.810546875,258.1910095214844,294.6194763183594
2017-11-25,178_117,603.7315063476562,258.3263244628906,345.40509033203125
2017-10-07,178_127,415.47161865234375,768.5670776367188,-353.0954895019531
2017-10-14,178_127,332.8895263671875,744.399169921875,-411.5096130371094
2017-10-21,178_127,262.1211242675781,720.231201171875,-458.1100769042969
2017-10-28,178_127,221.6613311767578,696.063232421875,-474.4019165039063
2017-11-04,178_127,216.6750946044922,671.8953247070312,-455.22021484375
2017-11-11,178_127,236.66287231445312,647.726806640625,-411.0639343261719
2017-11-18,178_127,261.92333984375,623.558837890625,-361.6355285644531
2017-11-25,178_127,274.4752502441406,599.3909301757812,-324.9156494140625
2017-10-07,178_73,214.47349548339844,203.0179748535156,11.455528259277344
2017-10-14,178_73,195.07113647460935,194.35211181640625,0.7190250754356384
2017-10-21,178_73,167.4515838623047,185.6862335205078,-18.234643936157227
2017-10-28,178_73,134.34649658203125,177.02035522460938,-42.67387008666992
2017-11-04,178_73,101.61051940917967,168.3544921875,-66.74397277832031
2017-11-11,178_73,75.65370178222656,159.68861389160156,-84.034912109375
2017-11-18,178_73,60.64114761352539,151.02273559570312,-90.381591796875
2017-11-25,178_73,56.680850982666016,142.35687255859375,-85.67601776123047
2017-10-07,178_88,304.2942199707031,264.404541015625,39.88965606689453
2017-10-14,178_88,268.61395263671875,264.0426330566406,4.571331977844238
2017-10-21,178_88,235.2494964599609,263.6806945800781,-28.43120002746582
2017-10-28,178_88,210.96243286132807,263.3187561035156,-52.356327056884766
2017-11-04,178_88,200.5777282714844,262.95684814453125,-62.37910842895508
2017-11-11,178_88,205.90151977539065,262.59490966796875,-56.6933822631836
2017-11-18,178_88,225.31385803222656,262.23297119140625,-36.91910934448242
2017-11-25,178_88,254.11883544921875,261.8710327148437,-7.752200126647949
2017-10-07,179_117,90.30342864990234,246.55300903320312,-156.24957275390625
2017-10-14,179_117,124.30320739746094,246.68540954589844,-122.3822021484375
2017-10-21,179_117,177.39027404785156,246.81784057617188,-69.42755889892578
2017-10-28,179_117,249.36471557617188,246.9502410888672,2.41446852684021
2017-11-04,179_117,331.862548828125,247.08267211914065,84.77986145019531
2017-11-11,179_117,410.8714599609375,247.2151031494141,163.6563720703125
2017-11-18,179_117,472.7762756347656,247.34750366210935,225.4287567138672
2017-11-25,179_117,511.2571411132813,247.4799346923828,263.7772216796875
2017-10-07,179_127,353.10333251953125,575.6622924804688,-222.5589599609375
2017-10-14,179_127,320.1064758300781,558.5042114257812,-238.3977203369141
2017-10-21,179_127,296.5861511230469,541.3460693359375,-244.7599334716797
2017-10-28,179_127,289.9209899902344,524.18798828125,-234.2669677734375
2017-11-04,179_127,300.0722961425781,507.0298767089844,-206.95758056640625
2017-11-11,179_127,319.1446533203125,489.8717651367188,-170.7270965576172
2017-11-18,179_127,335.671630859375,472.7136535644531,-137.0420379638672
2017-11-25,179_127,340.9667663574219,455.5555419921875,-114.5887680053711
2017-10-07,179_73,111.25556182861328,125.7449951171875,-14.489434242248535
2017-10-14,179_73,88.30255126953125,121.67498016357422,-33.3724365234375
2017-10-21,179_73,68.75028228759766,117.60485076904295,-48.85456848144531
2017-10-28,179_73,53.34661865234375,113.53484344482422,-60.1882209777832
2017-11-04,179_73,41.38352584838867,109.46482849121094,-68.08130645751953
2017-11-11,179_73,31.00954818725586,105.3948211669922,-74.38526916503906
2017-11-18,179_73,20.14764213562012,101.3248062133789,-81.17716217041016
2017-11-25,179_73,7.5856032371521,97.25479125976562,-89.669189453125
2017-10-07,179_88,261.5178527832031,244.1824493408203,17.335412979125977
2017-10-14,179_88,227.4858856201172,243.30653381347656,-15.820638656616213
2017-10-21,179_88,197.2113342285156,242.43063354492188,-45.21931457519531
2017-10-28,179_88,174.94529724121094,241.55471801757807,-66.60941314697266
2017-11-04,179_88,163.08680725097656,240.67881774902344,-77.59201049804688
2017-11-11,179_88,162.18621826171875,239.80291748046875,-77.61669158935547
2017-11-18,179_88,171.2034149169922,238.927001953125,-67.72358703613281
2017-11-25,179_88,187.8099365234375,238.0511016845703,-50.24116516113281
2017-10-07,17_117,585.115966796875,1418.8023681640625,-833.6864013671875
2017-10-14,17_117,712.0733642578125,1419.272216796875,-707.1988525390625
2017-10-21,17_117,865.1738891601562,1419.741943359375,-554.5680541992188
2017-10-28,17_117,1089.034912109375,1420.2117919921875,-331.17681884765625
2017-11-04,17_117,1416.078125,1420.681640625,-4.60347318649292
2017-11-11,17_117,1848.4935302734373,1421.1513671875,427.3421630859375
2017-11-18,17_117,2353.8388671875,1421.6212158203125,932.2177124023438
2017-11-25,17_117,2877.142578125,1422.091064453125,1455.0513916015625
2017-10-07,17_127,1946.24853515625,2483.77734375,-537.5286865234375
2017-10-14,17_127,1898.677490234375,2408.797607421875,-510.1199645996094
2017-10-21,17_127,1761.330078125,2333.81787109375,-572.4876708984375
2017-10-28,17_127,1571.9398193359375,2258.838134765625,-686.8982543945312
2017-11-04,17_127,1393.1317138671875,2183.8583984375,-790.7267456054688
2017-11-11,17_127,1283.8955078125,2108.880126953125,-824.984619140625
2017-11-18,17_127,1275.7166748046875,2033.900390625,-758.1837768554688
2017-11-25,17_127,1361.627685546875,1958.920654296875,-597.2930297851562
2017-10-07,17_73,291.50469970703125,187.63890075683597,103.86581420898438
2017-10-14,17_73,287.4413452148437,180.87744140625,106.56389617919922
2017-10-21,17_73,267.7387084960937,174.11599731445312,93.62268829345705
2017-10-28,17_73,237.94113159179688,167.3545379638672,70.58659362792969
2017-11-04,17_73,204.43096923828125,160.5930938720703,43.8378791809082
2017-11-11,17_73,171.99855041503906,153.83163452148438,18.16691780090332
2017-11-18,17_73,142.74105834960938,147.0701904296875,-4.329132080078125
2017-11-25,17_73,116.51551055908205,140.30857849121094,-23.793066024780277
2017-10-07,17_88,1678.4638671875,1319.5478515625,358.9161376953125
2017-10-14,17_88,1512.77294921875,1321.1875,191.58546447753903
2017-10-21,17_88,1362.240234375,1322.827392578125,39.412818908691406
2017-10-28,17_88,1249.112060546875,1324.467041015625,-75.35498809814453
2017-11-04,17_88,1177.61328125,1326.10693359375,-148.49366760253906
2017-11-11,17_88,1138.660400390625,1327.7467041015625,-189.0863494873047
2017-11-18,17_88,1119.4716796875,1329.386474609375,-209.91477966308597
2017-11-25,17_88,1112.4986572265625,1331.0263671875,-218.52764892578125
2017-10-07,180_117,71.14488220214844,169.7261505126953,-98.5812759399414
2017-10-14,180_117,84.16380310058594,169.82640075683594,-85.66259002685547
2017-10-21,180_117,102.93905639648438,169.92665100097656,-66.98758697509766
2017-10-28,180_117,133.7753143310547,170.02691650390625,-36.2515869140625
2017-11-04,180_117,179.36444091796875,170.12716674804688,9.237256050109863
2017-11-11,180_117,236.45433044433597,170.22743225097656,66.22688293457031
2017-11-18,180_117,296.3685302734375,170.32766723632812,126.0408706665039
2017-11-25,180_117,348.45672607421875,170.42791748046875,178.02877807617188
2017-10-07,180_127,419.07861328125,483.752197265625,-64.6735610961914
2017-10-14,180_127,363.0303955078125,468.4073791503906,-105.37699127197266
2017-10-21,180_127,309.34832763671875,453.06256103515625,-143.71424865722656
2017-10-28,180_127,270.68878173828125,437.7177429199219,-167.02896118164062
2017-11-04,180_127,254.92767333984372,422.3729248046875,-167.44525146484375
2017-11-11,180_127,260.95684814453125,407.0281372070313,-146.07127380371094
2017-11-18,180_127,278.9148254394531,391.6832885742188,-112.76847076416016
2017-11-25,180_127,294.5990295410156,376.3385009765625,-81.73947143554688
2017-10-07,180_73,2.0511484146118164,1.757166862487793,0.2939814031124115
2017-10-14,180_73,1.6248435974121094,1.70355224609375,-0.0787087231874466
2017-10-21,180_73,1.0289783477783203,1.6499366760253906,-0.620958149433136
2017-10-28,180_73,0.4352340698242187,1.5963220596313477,-1.1610878705978394
2017-11-04,180_73,0.0378360748291015,1.5427064895629885,-1.504871129989624
2017-11-11,180_73,-0.0363836288452148,1.489091873168945,-1.5254751443862915
2017-11-18,180_73,0.207554817199707,1.435476303100586,-1.2279216051101685
2017-11-25,180_73,0.6281719207763672,1.381861686706543,-0.753689706325531
2017-10-07,180_88,223.9146881103516,228.0745086669922,-4.159834384918213
2017-10-14,180_88,188.8901824951172,228.0093536376953,-39.11917495727539
2017-10-21,180_88,164.6396942138672,227.94419860839844,-63.30450820922852
2017-10-28,180_88,154.6868133544922,227.8790435791016,-73.19222259521484
2017-11-04,180_88,158.11761474609375,227.8138885498047,-69.69628143310547
2017-11-11,180_88,170.6083526611328,227.74871826171875,-57.1403694152832
2017-11-18,180_88,186.51840209960935,227.6835784912109,-41.16518783569336
2017-11-25,180_88,201.08038330078125,227.6184234619141,-26.53804397583008
2017-10-07,183_117,87.96381378173828,249.4686279296875,-161.5048065185547
2017-10-14,183_117,121.95996856689452,249.52825927734372,-127.56828308105467
2017-10-21,183_117,161.37684631347656,249.587890625,-88.2110366821289
2017-10-28,183_117,209.6671905517578,249.64752197265625,-39.9803352355957
2017-11-04,183_117,269.4013366699219,249.7071533203125,19.694164276123047
2017-11-11,183_117,340.30889892578125,249.766845703125,90.54206848144533
2017-11-18,183_117,418.70648193359375,249.82647705078125,168.8800048828125
2017-11-25,183_117,498.72802734375,249.8861083984375,248.84190368652344
2017-10-07,183_127,428.58544921875,733.0401000976562,-304.45465087890625
2017-10-14,183_127,424.7589111328125,706.712158203125,-281.9532470703125
2017-10-21,183_127,367.0046691894531,680.3848876953125,-313.3802490234375
2017-10-28,183_127,262.6337585449219,654.0570068359375,-391.4232482910156
2017-11-04,183_127,146.60794067382812,627.729736328125,-481.121826171875
2017-11-11,183_127,59.34025573730469,601.4024658203125,-542.062255859375
2017-11-18,183_127,25.14955139160156,575.0745849609375,-549.925048828125
2017-11-25,183_127,41.263275146484375,548.747314453125,-507.4840698242188
2017-10-07,183_73,94.3088607788086,82.123291015625,12.185571670532228
2017-10-14,183_73,102.73640441894533,76.50271606445312,26.233688354492188
2017-10-21,183_73,105.31639099121094,70.88227081298828,34.434120178222656
2017-10-28,183_73,96.48480224609376,65.2616958618164,31.223094940185547
2017-11-04,183_73,74.80963134765625,59.64125061035156,15.168383598327637
2017-11-11,183_73,43.285301208496094,54.02079772949219,-10.73549747467041
2017-11-18,183_73,8.091283798217773,48.40023040771485,-40.30894470214844
2017-11-25,183_73,-23.67213249206543,42.77977752685547,-66.45191192626953
2017-10-07,183_88,332.298095703125,327.80926513671875,4.488831996917725
2017-10-14,183_88,295.3773193359375,328.3980712890625,-33.02075958251953
2017-10-21,183_88,271.3658752441406,328.9869079589844,-57.62101364135742
2017-10-28,183_88,262.7039794921875,329.5757141113281,-66.87174224853516
2017-11-04,183_88,266.7821350097656,330.16455078125,-63.38240051269531
2017-11-11,183_88,277.5564880371094,330.7533569335937,-53.196868896484375
2017-11-18,183_88,288.419921875,331.3421630859375,-42.92226409912109
2017-11-25,183_88,294.98101806640625,331.9309997558594,-36.94999313354492
2017-10-07,184_117,84.54656982421875,185.1325225830078,-100.58594512939452
2017-10-14,184_117,114.14530181884766,184.9019775390625,-70.75666809082031
2017-10-21,184_117,149.3697052001953,184.67144775390625,-35.3017463684082
2017-10-28,184_117,190.5954742431641,184.4409027099609,6.154561519622803
2017-11-04,184_117,236.5866851806641,184.2103576660156,52.3763313293457
2017-11-11,184_117,284.3840637207031,183.97982788085935,100.40422821044922
2017-11-18,184_117,330.26397705078125,183.7492828369141,146.51470947265625
2017-11-25,184_117,371.3976440429688,183.51873779296875,187.87892150878903
2017-10-07,184_127,468.2991027832031,727.4495239257812,-259.1504211425781
2017-10-14,184_127,478.0860595703125,703.0365600585938,-224.9505157470703
2017-10-21,184_127,444.3236389160156,678.6236572265625,-234.3000030517578
2017-10-28,184_127,368.893798828125,654.2113037109375,-285.3175048828125
2017-11-04,184_127,274.701171875,629.79833984375,-355.09716796875
2017-11-11,184_127,191.51724243164065,605.3854370117188,-413.8681945800781
2017-11-18,184_127,141.38580322265625,580.9724731445312,-439.5867004394531
2017-11-25,184_127,129.792724609375,556.5595703125,-426.7668151855469
2017-10-07,184_73,308.93621826171875,291.19488525390625,17.7413387298584
2017-10-14,184_73,371.17388916015625,283.27789306640625,87.89602661132812
2017-10-21,184_73,398.80804443359375,275.36090087890625,123.44715118408205
2017-10-28,184_73,377.0618896484375,267.44390869140625,109.61795806884766
2017-11-04,184_73,311.2618713378906,259.52691650390625,51.73494720458984
2017-11-11,184_73,223.50686645507807,251.60992431640625,-28.10306167602539
2017-11-18,184_73,142.6735076904297,243.6929473876953,-101.01943969726562
2017-11-25,184_73,92.2183837890625,235.7759552001953,-143.5575714111328
2017-10-07,184_88,317.857177734375,277.0819091796875,40.77528381347656
2017-10-14,184_88,286.4844665527344,277.43682861328125,9.047645568847656
2017-10-21,184_88,259.0365600585937,277.791748046875,-18.755231857299805
2017-10-28,184_88,239.2658233642578,278.14666748046875,-38.88086318969727
2017-11-04,184_88,228.8988342285156,278.50164794921875,-49.60279846191406
2017-11-11,184_88,227.7413482666016,278.8565673828125,-51.115211486816406
2017-11-18,184_88,234.173583984375,279.21148681640625,-45.03791809082031
2017-11-25,184_88,245.7013397216797,279.56640625,-33.86507034301758
2017-10-07,186_117,145.70677185058594,465.3455810546875,-319.6387939453125
2017-10-14,186_117,179.04847717285156,464.52777099609375,-285.4792785644531
2017-10-21,186_117,242.37448120117188,463.7099914550781,-221.33547973632807
2017-10-28,186_117,347.05908203125,462.8921813964844,-115.8331069946289
2017-11-04,186_117,488.28662109375,462.0743713378906,26.21224403381348
2017-11-11,186_117,644.7149047851562,461.256591796875,183.45834350585935
2017-11-18,186_117,787.0675659179688,460.4387817382813,326.6288146972656
2017-11-25,186_117,892.1286010742188,459.6209716796875,432.5076293945313
2017-10-07,186_127,721.24755859375,791.5587158203125,-70.31114196777344
2017-10-14,186_127,591.9566040039062,769.27783203125,-177.3212432861328
2017-10-21,186_127,504.0870666503906,746.9964599609375,-242.909423828125
2017-10-28,186_127,491.95550537109375,724.7156372070312,-232.7601623535156
2017-11-04,186_127,552.5374755859375,702.434326171875,-149.89683532714844
2017-11-11,186_127,649.145751953125,680.1529541015625,-31.007253646850582
2017-11-18,186_127,730.9654541015625,657.8721313476562,73.09333801269531
2017-11-25,186_127,758.34814453125,635.5908203125,122.75739288330078
2017-10-07,186_73,45.130653381347656,21.99620056152344,23.13445281982422
2017-10-14,186_73,41.13223648071289,21.245285034179688,19.886951446533203
2017-10-21,186_73,36.10929870605469,20.494365692138672,15.6149320602417
2017-10-28,186_73,31.22892951965332,19.74344825744629,11.485479354858398
2017-11-04,186_73,27.020774841308597,18.992511749267575,8.028264999389648
2017-11-11,186_73,23.34582901000977,18.24159240722656,5.104236125946045
2017-11-18,186_73,19.71900749206543,17.49067497253418,2.2283332347869877
2017-11-25,186_73,15.778944969177246,16.739757537841797,-0.9608123302459716
2017-10-07,186_88,572.3528442382812,543.1202392578125,29.232568740844727
2017-10-14,186_88,469.377197265625,542.5372924804688,-73.16008758544922
2017-10-21,186_88,389.27825927734375,541.9542236328125,-152.67599487304688
2017-10-28,186_88,349.8846435546875,541.3712768554688,-191.48663330078125
2017-11-04,186_88,351.78857421875,540.7882690429688,-188.99969482421875
2017-11-11,186_88,380.631103515625,540.2052612304688,-159.5741729736328
2017-11-18,186_88,415.41839599609375,539.6222534179688,-124.2038803100586
2017-11-25,186_88,438.6388854980469,539.0392456054688,-100.40036010742188
2017-10-07,187_117,62.07618713378906,216.10194396972656,-154.0257568359375
2017-10-14,187_117,80.97345733642578,215.95297241210935,-134.97950744628906
2017-10-21,187_117,112.33634185791016,215.8040008544922,-103.4676513671875
2017-10-28,187_117,159.83660888671875,215.65499877929688,-55.81838607788086
2017-11-04,187_117,221.4721527099609,215.5060272216797,5.966121196746826
2017-11-11,187_117,289.4205627441406,215.35704040527344,74.06350708007812
2017-11-18,187_117,353.02789306640625,215.2080535888672,137.81985473632812
2017-11-25,187_117,403.7547302246094,215.05908203125,188.6956329345703
2017-10-07,187_127,272.7054443359375,339.1815185546875,-66.47610473632812
2017-10-14,187_127,217.5870513916016,327.7105712890625,-110.1235122680664
2017-10-21,187_127,177.0443878173828,316.2393798828125,-139.1949920654297
2017-10-28,187_127,164.02597045898438,304.7681884765625,-140.74221801757812
2017-11-04,187_127,180.98460388183597,293.2969970703125,-112.31238555908205
2017-11-11,187_127,219.7091522216797,281.8260192871094,-62.11687088012695
2017-11-18,187_127,265.3388061523437,270.3548278808594,-5.016035079956055
2017-11-25,187_127,302.4911499023437,258.8836364746094,43.60751724243164
2017-10-07,187_73,-0.1585278511047363,3.120402812957764,-3.278930425643921
2017-10-14,187_73,-0.0506224632263183,3.0896782875061035,-3.140300273895264
2017-10-21,187_73,0.5038900375366211,3.058952808380127,-2.555062294006348
2017-10-28,187_73,1.2581148147583008,3.0282273292541504,-1.7701126337051392
2017-11-04,187_73,1.8802294731140137,2.997501850128174,-1.1172728538513184
2017-11-11,187_73,2.101560115814209,2.9667773246765137,-0.8652164340019226
2017-11-18,187_73,1.8361506462097168,2.936051845550537,-1.099900722503662
2017-11-25,187_73,1.216993808746338,2.9053263664245605,-1.688333511352539
2017-10-07,187_88,258.1253356933594,229.51290893554688,28.612422943115234
2017-10-14,187_88,213.73159790039065,229.5586853027344,-15.827081680297852
2017-10-21,187_88,177.5910186767578,229.6044921875,-52.01347732543945
2017-10-28,187_88,155.6100311279297,229.6502685546875,-74.04024505615234
2017-11-04,187_88,148.52798461914062,229.69607543945312,-81.1680908203125
2017-11-11,187_88,153.01434326171875,229.74188232421875,-76.72753143310547
2017-11-18,187_88,164.02847290039062,229.78765869140625,-65.75918579101562
2017-11-25,187_88,177.1896514892578,229.83346557617188,-52.643802642822266
2017-10-07,188_117,207.40841674804688,762.3092041015625,-554.9007568359375
2017-10-14,188_117,283.8434753417969,762.3914184570312,-478.5479736328125
2017-10-21,188_117,381.369384765625,762.4736938476562,-381.1043395996094
2017-10-28,188_117,516.4126586914062,762.5560302734375,-246.14337158203125
2017-11-04,188_117,699.0346069335938,762.6383666992188,-63.60377883911133
2017-11-11,188_117,926.4822998046876,762.7206420898438,163.7616729736328
2017-11-18,188_117,1182.6558837890625,762.8029174804688,419.8528747558594
2017-11-25,188_117,1444.209228515625,762.88525390625,681.323974609375
2017-10-07,188_127,686.6837768554688,1006.8711547851562,-320.1873474121094
2017-10-14,188_127,622.8534545898438,974.526611328125,-351.6731262207031
2017-10-21,188_127,536.7816772460938,942.1826782226562,-405.4010009765625
2017-10-28,188_127,453.2957763671875,909.838134765625,-456.5423583984375
2017-11-04,188_127,395.3468627929688,877.4935302734375,-482.146728515625
2017-11-11,188_127,375.573974609375,845.1490478515625,-469.5750427246094
2017-11-18,188_127,393.65338134765625,812.804443359375,-419.1510620117188
2017-11-25,188_127,439.0230712890625,780.4605712890625,-341.4374694824219
2017-10-07,188_73,67.60460662841797,50.02243041992188,17.582178115844727
2017-10-14,188_73,59.5557746887207,48.081661224365234,11.474112510681152
2017-10-21,188_73,49.12540054321289,46.14084243774414,2.9845590591430664
2017-10-28,188_73,37.07424545288086,44.20002365112305,-7.125776290893555
2017-11-04,188_73,24.347217559814453,42.259254455566406,-17.912033081054688
2017-11-11,188_73,12.156574249267578,40.31843566894531,-28.1618595123291
2017-11-18,188_73,1.9043188095092771,38.377662658691406,-36.47334289550781
2017-11-25,188_73,-5.12641716003418,36.43684387207031,-41.56325912475586
2017-10-07,188_88,488.894287109375,442.4884033203125,46.405879974365234
2017-10-14,188_88,429.06549072265625,443.2354431152344,-14.169930458068848
2017-10-21,188_88,388.6060485839844,443.98248291015625,-55.37643432617188
2017-10-28,188_88,373.1207275390625,444.7294921875,-71.60877227783203
2017-11-04,188_88,377.8206787109375,445.4765319824219,-67.65586853027344
2017-11-11,188_88,391.6698913574219,446.22357177734375,-54.55366134643555
2017-11-18,188_88,403.8331604003906,446.9706115722656,-43.137451171875
2017-11-25,188_88,409.135498046875,447.7176513671875,-38.582130432128906
2017-10-07,189_117,969.8765869140624,2104.899658203125,-1135.023193359375
2017-10-14,189_117,1035.802734375,2104.83740234375,-1069.03466796875
2017-10-21,189_117,1049.216552734375,2104.775146484375,-1055.5587158203125
2017-10-28,189_117,1122.2691650390625,2104.712890625,-982.4437866210938
2017-11-04,189_117,1366.5460205078125,2104.65087890625,-738.1047973632812
2017-11-11,189_117,1837.920166015625,2104.588623046875,-266.66845703125
2017-11-18,189_117,2507.220947265625,2104.526611328125,402.6944580078125
2017-11-25,189_117,3272.377685546875,2104.46435546875,1167.9134521484375
2017-10-07,189_127,1949.7537841796875,2379.806640625,-430.052978515625
2017-10-14,189_127,1481.6217041015625,2290.53564453125,-808.913818359375
